date,code,close,open,high,low,volume,money
32,s9,2.2213,2.2334,2.2455,2.2091,36512484.0,81213139.1736
32,s10,13.5703,13.3518,13.7038,13.2911,15861584.0,214483117.3506
32,s11,15.3182,15.4517,15.5488,15.306,3109981.0,47879730.801
32,s12,5.8384,5.7898,5.8748,5.7656,10334125.0,60327388.1742
32,s13,16.5198,16.3742,16.6412,16.3742,3650968.0,60206700.0402
32,s14,8.9578,8.885,8.9943,8.7758,6526906.0,58063601.4084
32,s15,25.5505,25.0286,25.6355,24.8222,5259885.0,132905891.5842
32,s16,9.8196,9.7225,9.8318,9.6618,13673771.0,133678914.6798
32,s17,7.0765,7.1007,7.1371,7.0643,16083314.0,114130989.7644
32,s18,35.2973,35.3823,35.625,35.1274,2943142.0,104012701.9848
32,s19,7.5741,7.5741,7.5862,7.5134,9210197.0,69544777.8144
32,s20,8.7272,8.618,9.2249,8.618,29379504.0,259815594.1752
32,s21,26.0846,26.2788,26.2788,25.8782,7586407.0,197507100.4496
32,s22,18.207,18.1099,18.2313,17.9885,4072211.0,73886159.2812
32,s23,9.2977,9.2734,9.3705,9.1885,23509406.0,218643696.0246
32,s24,22.0547,22.0547,22.2975,21.9455,2823713.0,62466285.8442
32,s25,12.5386,12.4536,12.5871,12.3322,3230542.0,40380381.5982
32,s26,19.4329,19.7121,19.7121,19.3358,40863411.0,795590947.6326
32,s27,16.9568,16.799,16.9689,16.799,2645092.0,44697016.1106
32,s28,182.6526,183.0289,183.478,181.0747,3056661.0,556916531.6736
32,s29,40.5652,40.6866,40.9293,40.5288,9102671.0,370166294.8746
32,s30,31.9715,32.02,32.1778,31.401,1303829.0,41626350.9396
32,s31,14.6991,14.8326,14.9297,14.5899,9084104.0,133608034.8288
32,s32,8.1082,7.9747,8.1325,7.9383,3461629.0,27866447.1036
32,s33,12.5264,12.2715,12.6721,12.2594,34639351.0,433127008.797
32,s34,3.957,3.9691,3.9934,3.9084,34458787.0,136207682.4822
32,s35,44.9713,45.3112,45.3112,44.8014,2468911.0,110990875.8126
32,s36,30.9519,31.2311,31.5467,30.9033,3428949.0,106789955.2818
32,s37,36.8752,36.6325,37.1666,36.6082,1279071.0,47263666.611
32,s38,4.8309,4.7945,4.8309,4.7338,5682211.0,27164688.6336
32,s39,4.9766,5.0615,5.0737,4.9038,15392446.0,76700678.6658
32,s40,12.0166,11.9438,12.0409,11.9317,3425021.0,41062618.5228
32,s41,5.013,5.0373,5.0494,4.9523,17393400.0,86952707.7846
32,s42,7.914,7.7805,7.9504,7.7805,7078955.0,55883784.1128
32,s43,11.3126,11.1912,11.3126,11.1184,6228332.0,69820276.428
32,s44,36.9117,36.6932,37.3244,36.5839,11535150.0,426523397.8698
32,s45,9.9774,9.8318,9.9896,9.7832,3170077.0,31448585.7462
32,s46,60.6293,61.6732,62.0373,60.4108,2600061.0,158622383.2998
32,s47,26.6429,26.4851,26.8978,26.4366,4526881.0,120601692.0192
32,s48,10.7179,10.4144,10.9485,10.3416,29029241.0,309551474.00519997
32,s49,20.6589,20.8652,20.9866,20.5011,7996367.0,165243111.2346
32,s50,9.237,9.2127,9.322,9.1763,3703165.0,34287400.5516
32,s51,4.8309,4.7945,4.8673,4.7824,10375044.0,50120586.4572
32,s52,9.0549,9.0914,9.0914,8.9214,8784448.0,79239267.324
32,s53,9.8561,9.6861,9.9774,9.589,20522123.0,202321062.2622
33,s0,27.6261,27.5168,27.9295,27.5047,20734909.0,575161919.3124
33,s1,18.7532,18.8625,19.2145,18.6804,2343372.0,44315079.375
33,s2,10.2323,10.111,10.2809,10.0988,11531881.0,117895989.8046
33,s3,10.1231,9.8803,10.1716,9.8803,20530774.0,206312830.4874
33,s4,4.9887,4.9887,5.0615,4.9523,17009560.0,85106621.1576
33,s5,16.2528,15.9857,16.447,15.9857,4924301.0,80234176.701
33,s6,3.2651,3.1923,3.338,3.1923,75819873.0,249441012.5256
33,s7,24.2274,24.2032,24.5552,24.1789,6013324.0,146295622.8342
33,s8,9.6618,9.5769,9.7225,9.5526,26186844.0,252869704.9998
33,s9,2.2941,2.2455,2.3062,2.2455,53071183.0,121185645.1302
33,s10,13.6067,13.6553,13.7402,13.5581,17382025.0,237000596.6832
33,s11,15.3667,15.3546,15.5731,15.306,3496449.0,53968212.291
33,s12,5.8991,5.8627,5.9233,5.8627,17930350.0,105769993.0728
33,s13,17.0782,16.5441,17.3573,16.5441,8890646.0,151254136.635
33,s14,9.1763,9.0549,9.2613,9.0549,10723123.0,98274017.0202
33,s15,25.684,25.5748,26.036,25.332,7400117.0,189921967.8132
33,s16,9.8075,9.8561,10.0138,9.7468,15417507.0,151978057.8792
33,s17,7.1493,7.1007,7.1857,7.0886,20744555.0,148289692.3158
33,s18,35.6614,35.3216,36.1227,35.3216,4236325.0,151525321.4034
33,s19,7.829,7.6227,7.9868,7.6227,25236918.0,197458450.7994
33,s20,8.8729,8.8365,9.0064,8.7394,14361139.0,127605657.8832
33,s21,26.6186,26.1695,26.9585,26.0724,12567519.0,334071755.1882
33,s22,18.7168,18.3405,18.8989,18.207,7742637.0,144134456.7894
33,s23,9.3584,9.3463,9.4312,9.2249,25860043.0,240864673.1484
33,s24,22.1761,22.1033,22.3825,22.0669,5435384.0,120779050.0476
33,s25,12.6235,12.575,12.7449,12.575,5245984.0,66473874.7386
33,s26,19.6393,19.5058,19.967,19.5058,50811252.0,1003090965.555
33,s27,17.0782,16.9446,17.151,16.9446,3941407.0,67230055.1454
33,s28,181.5481,183.1503,183.478,180.4556,4896206.0,892116383.7936
33,s29,41.0386,40.6866,41.4513,40.6866,12496563.0,514747910.7288
33,s30,32.9183,31.8016,33.0032,31.8016,3214153.0,104526450.1176
33,s31,14.9055,14.8084,15.1604,14.687,10884461.0,162258425.5866
33,s32,8.2903,8.1082,8.3995,8.1082,8199823.0,68005220.598
33,s33,12.5628,12.5871,12.7328,12.3929,30170936.0,377867946.9096
33,s34,4.042,3.9691,4.0541,3.9691,46924395.0,188759768.8788
33,s35,45.1412,45.0077,45.5418,45.0077,3792220.0,171868129.9524
33,s36,31.3646,31.1097,31.6923,31.1097,4693685.0,147585666.46739998
33,s37,37.3972,36.9481,37.7735,36.9481,2183680.0,81949302.8046
33,s38,4.8188,4.8188,4.9159,4.7945,8469550.0,41194329.1746
33,s39,5.0373,4.9887,5.0494,4.9402,15662786.0,78148289.3184
33,s40,12.1623,12.053,12.2108,11.9802,5053903.0,61285462.3626
33,s41,5.0858,5.0373,5.1344,5.0373,28048766.0,142885286.6574
33,s42,8.0232,7.9383,8.1203,7.9261,7929686.0,63730068.9144
33,s43,11.3126,11.3369,11.3612,11.2641,9480944.0,107177723.1126
33,s44,36.9481,37.3001,37.7856,36.7539,13818958.0,515144650.9692
33,s45,9.9896,9.9774,10.111,9.9289,5197169.0,52050359.739
33,s46,59.9739,60.957,61.1634,59.6825,4537521.0,272345719.548
33,s47,27.0192,26.74,27.4562,26.74,9084958.0,246782313.5022
33,s48,10.6207,10.815,10.8392,10.5236,16134823.0,171311000.6076
33,s49,21.108,20.7196,21.1929,20.7196,13292439.0,279688731.3108
33,s50,9.322,9.2977,9.3705,9.2492,4672545.0,43618290.2022
33,s51,4.9523,4.8552,5.0009,4.8552,20048746.0,99256323.5118
33,s52,9.2734,9.0914,9.3098,9.0914,16312380.0,150712976.043
33,s53,9.759,9.8439,9.9046,9.7225,17073171.0,167203231.944
34,s0,27.9295,27.6625,28.1359,27.444,17915219.0,499456103.8992
34,s1,20.4525,18.911,20.6346,18.7896,8733980.0,172725217.19460002
34,s2,10.4872,10.2445,10.4994,10.2323,15056766.0,156932208.069
34,s3,10.111,10.1352,10.1716,9.9532,16496121.0,166406497.2654
34,s4,5.0373,4.9766,5.098,4.9766,14781322.0,74355831.9084
34,s5,16.5805,16.5198,16.7383,16.3377,5600288.0,92654562.4158
34,s6,3.2773,3.253,3.3258,3.253,42945264.0,140722281.7056
34,s7,24.3974,24.2396,24.4459,24.2032,4566751.0,111043004.8812
34,s8,9.7104,9.674,9.759,9.6012,15567459.0,150819067.0182
34,s9,2.2941,2.2941,2.3062,2.2819,42481002.0,97331303.4708
34,s10,13.7766,13.6067,13.7766,13.5217,15941797.0,217936791.0426
34,s11,15.7066,15.391,15.8037,15.391,6200838.0,96805181.8608
34,s12,5.9112,5.8991,5.9355,5.8748,16861016.0,99599382.2334
34,s13,17.2724,17.1753,17.418,17.0418,5511252.0,94928762.3718
34,s14,9.407,9.1763,9.4555,9.1035,14282706.0,132778424.3772
34,s15,26.1331,25.8175,26.7886,25.8175,11663884.0,307257107.976
34,s16,9.8075,9.8196,9.8561,9.6376,17215586.0,168076405.6776
34,s17,7.1857,7.1493,7.2707,7.1371,24360932.0,175682895.7926
34,s18,35.6614,35.6736,35.8435,35.006,3623450.0,128542183.48020001
34,s19,8.0475,7.8533,8.1325,7.8047,28183407.0,225620703.3906
34,s20,8.9821,8.9093,9.0185,8.7758,13771677.0,122412696.1848
34,s21,26.9585,26.5822,27.1648,26.5094,8831802.0,238152321.8708
34,s22,18.8503,18.7047,19.1173,18.644,9479313.0,178988348.7252
34,s23,9.5283,9.3584,9.6133,9.3584,28310591.0,269835981.702
34,s24,22.3339,22.2611,22.4067,22.1276,5732648.0,127681806.84
34,s25,12.7449,12.6478,12.7692,12.575,4002337.0,50883559.2888
34,s26,19.7728,19.6514,19.8214,19.5907,41318668.0,815065912.2438
34,s27,17.1874,17.0782,17.2238,17.0296,4323699.0,74205530.6958
34,s28,182.5434,181.5845,182.6648,180.2736,4822258.0,876989782.4268
34,s29,41.5362,41.2328,41.7304,41.2328,8520469.0,354018258.9594
34,s30,33.0761,32.9183,33.2338,32.3356,1887794.0,61883331.6906
34,s31,15.1968,14.9783,15.3788,14.8812,11590933.0,175439980.4262
34,s32,8.3752,8.2903,8.3874,8.266,6169463.0,51519726.4344
34,s33,12.5507,12.5871,12.6599,12.3322,33858326.0,422651953.6386
34,s34,4.0662,4.042,4.1026,4.0177,40912587.0,165868769.2998
34,s35,45.2262,45.1412,45.4811,45.1412,3354848.0,151879348.0218
34,s36,34.1321,31.3646,34.1806,31.3646,14189634.0,469861174.0368
34,s37,37.9555,37.2515,37.9555,37.2515,2031748.0,76878902.1336
34,s38,4.7338,4.8431,4.8431,4.661,17452524.0,82292913.8052
34,s39,5.0494,5.0737,5.2193,5.0009,22497341.0,114309027.5208
34,s40,12.053,12.1744,12.1987,11.9317,10743660.0,128968689.738
34,s41,5.1829,5.1101,5.2072,5.0615,23291851.0,119748706.2072
34,s42,8.096,8.0354,8.1446,7.9018,9646248.0,77155728.6444
34,s43,11.1184,11.2398,11.3005,11.0456,12471334.0,138852843.9942
34,s44,37.0816,37.0937,37.2515,36.2441,10771358.0,397345550.322
34,s45,10.3052,9.9896,10.3537,9.9896,6162251.0,62949617.3628
34,s46,60.5686,59.986,60.6293,58.7601,3742777.0,223079956.596
34,s47,27.2984,27.0313,27.444,26.825,6719799.0,182938104.9048
34,s48,10.7057,10.6207,10.73,10.5358,12131566.0,128795900.4528
34,s49,21.108,21.0473,21.1444,20.9623,12311267.0,259347202.107
34,s50,9.407,9.3341,9.4312,9.3098,4608910.0,43198708.6734
34,s51,5.0615,4.9887,5.0615,4.9887,17836709.0,89835553.185
34,s52,9.3827,9.2977,9.4434,9.1885,12488122.0,115937256.4686
34,s53,10.1352,9.7711,10.2687,9.7468,25115991.0,252308270.3064
35,s0,27.796,28.0024,28.1966,27.6989,15830673.0,441137037.6462
35,s1,20.2705,20.4889,20.8774,20.0641,7815106.0,160680519.57299998
35,s2,10.4023,10.5115,10.6207,10.378,11129237.0,116780641.1226
35,s3,10.1959,10.1231,10.378,10.0867,17331996.0,177401233.611
35,s4,5.0251,5.0251,5.098,5.013,12094359.0,60974290.166999996
35,s5,16.6412,16.6169,16.8111,16.3984,5487838.0,91089505.689
35,s6,3.3015,3.2894,3.3015,3.253,41721864.0,136923179.9544
35,s7,24.2639,24.4095,24.5066,24.2517,3372353.0,82069992.1524
35,s8,9.7347,9.7104,9.7711,9.6376,19734352.0,191788385.5902
35,s9,2.3062,2.2941,2.3184,2.2941,34650265.0,80006029.6392
35,s10,13.6188,13.7766,13.8737,13.6067,14101774.0,192926422.6218
35,s11,15.7673,15.8037,15.8765,15.5609,4682546.0,73648503.3102
35,s12,5.9476,5.9355,5.9719,5.9112,22608149.0,134108151.9876
35,s13,17.2117,17.3695,17.4909,17.0903,3950496.0,68450921.889
35,s14,9.322,9.3827,9.4312,9.2492,9878468.0,92106120.2376
35,s15,26.3273,26.4487,27.1284,26.2059,7878315.0,210636809.7036
35,s16,9.7711,9.8075,9.9167,9.7468,13047250.0,128090129.16
35,s17,7.1978,7.1857,7.2342,7.1371,27037400.0,194089179.9042
35,s18,35.1638,35.6736,35.7828,35.1395,3532966.0,124791246.52679999
35,s19,8.1931,8.1689,8.3509,8.0596,45298117.0,371627474.5974
35,s20,8.8243,8.97,8.9821,8.7758,15406139.0,135799485.1836
35,s21,27.3955,27.1648,27.6625,27.1648,8823424.0,242018694.7488
35,s22,18.8867,18.8867,19.1659,18.7896,8109893.0,153731995.2378
35,s23,9.5041,9.5647,9.6618,9.4555,19556835.0,186498113.5458
35,s24,22.164,22.3339,22.3703,22.1397,3771449.0,83783936.0148
35,s25,12.7085,12.7449,12.8056,12.6963,4845576.0,61703891.9952
35,s26,19.6393,19.7971,19.9185,19.615,45748919.0,901470867.2886
35,s27,17.1995,17.2966,17.3331,17.151,4000075.0,68926078.4646
35,s28,181.4024,182.5919,182.9318,181.0504,4169716.0,758464633.9578
35,s29,41.5241,41.4877,41.8882,41.4149,7775291.0,323220639.0084
35,s30,33.513,33.0396,34.3991,32.6634,1725840.0,58365986.9058
35,s31,15.1239,15.1604,15.3303,15.0511,9691835.0,146800256.5428
35,s32,8.4116,8.3995,8.4845,8.3509,6458304.0,54422679.6456
35,s33,13.4368,12.8056,13.6795,12.6235,77737051.0,1027451344.0758
35,s34,4.1148,4.0905,4.1391,4.0784,54638222.0,225159459.3906
35,s35,45.1048,45.2747,45.4689,45.0563,2958138.0,133741501.8492
35,s36,34.4234,34.6904,35.6736,34.2656,13883860.0,484199015.39100003
35,s37,37.7492,38.0405,38.3561,37.6764,1905423.0,72352106.6478
35,s38,4.6974,4.7217,4.746,4.6731,15048630.0,70719089.259
35,s39,5.0494,5.013,5.1101,4.9402,14174420.0,71010762.97140001
35,s40,12.5386,12.1744,12.5386,12.1137,11488839.0,141901331.8254
35,s41,5.1708,5.1829,5.2193,5.1586,19534412.0,101197163.0082
35,s42,8.1931,8.096,8.2174,8.096,8075969.0,66137402.095800005
35,s43,11.1184,11.1912,11.1912,11.0092,6104412.0,67673424.7266
35,s44,36.9602,37.3001,37.6278,36.766,12524438.0,465357348.5022
35,s45,10.3537,10.2809,10.4265,10.2445,5067039.0,52539845.2236
35,s46,60.0224,60.5565,60.7871,59.986,2563589.0,154987366.674
35,s47,27.177,27.3955,27.5654,27.0677,5024803.0,136841431.7382
35,s48,10.5601,10.7179,10.7179,10.4751,9291314.0,98125426.0518
35,s49,21.1201,21.2658,21.2779,21.0837,8748969.0,185020948.077
35,s50,9.407,9.4555,9.4676,9.3463,4231594.0,39774105.491399996
35,s51,5.1829,5.0615,5.3043,5.0615,57943620.0,302347859.88960004
35,s52,9.2613,9.3948,9.4434,9.2492,13117454.0,122094451.1766
35,s53,10.1231,10.1595,10.2566,9.9774,17166628.0,173647853.2782
36,s0,27.796,27.7839,28.148,27.7717,14326813.0,400439490.108
36,s1,19.8214,20.1612,20.4525,19.615,3896014.0,77904873.8664
36,s2,10.3173,10.4508,10.5358,10.2445,10297309.0,106866861.6498
36,s3,10.2202,10.2323,10.4023,10.1595,15546492.0,159726696.1122
36,s4,5.098,5.0373,5.2072,5.0373,29710031.0,152710581.324
36,s5,16.6776,16.5198,16.7747,16.5198,5489739.0,91451960.9346
36,s6,3.4593,3.3015,3.5564,3.2894,101268840.0,345290064.7056
36,s7,24.9072,24.2639,25.2956,24.0575,9634489.0,238417479.9888
36,s8,9.6254,9.759,9.759,9.5526,18815081.0,180898780.104
36,s9,2.3062,2.3184,2.3305,2.2819,32695005.0,75396198.0954
36,s10,13.3761,13.6553,13.7159,13.3761,14975081.0,202799127.1026
36,s11,15.5002,15.7187,15.7915,15.5002,3137109.0,48889968.0444
36,s12,5.9719,5.9598,6.0447,5.9355,19530068.0,117081561.5634
36,s13,16.9325,17.3573,17.3695,16.799,6290086.0,106520490.468
36,s14,9.3827,9.322,9.4676,9.322,11168228.0,104998362.2058
36,s15,27.1406,26.6672,27.3833,26.3395,8844034.0,238901065.1916
36,s16,9.8075,9.8075,9.8561,9.6983,16488336.0,161006384.8176
36,s17,7.2707,7.21,7.3192,7.1736,26017429.0,189078647.4906
36,s18,34.5812,35.1759,35.4065,34.4719,3387717.0,118761293.259
36,s19,8.181,8.2538,8.3388,8.1082,39053666.0,322374410.421
36,s20,8.6544,8.8243,8.8365,8.6544,7823285.0,68349144.759
36,s21,27.1042,27.4683,27.4683,26.8371,7887444.0,213724448.4959
36,s22,19.0567,18.826,19.0931,18.7532,7306323.0,138291966.435
36,s23,9.3584,9.5405,9.5769,9.3463,19559278.0,185092851.1614
36,s24,21.8727,22.2611,22.2732,21.8484,3310912.0,72870591.0282
36,s25,12.6357,12.7328,12.7328,12.5628,4929835.0,62250802.3578
36,s26,19.348,19.6029,19.6029,19.2751,38703214.0,750748091.0244
36,s27,17.3695,17.2238,17.503,17.1753,5341949.0,92510072.8776
36,s28,183.041,182.0457,184.6918,180.2372,7313135.0,1340111963.1396
36,s29,41.0871,41.5362,41.6698,41.0022,7285403.0,300326461.701
36,s30,32.4813,33.2338,33.3309,31.8501,3361667.0,108760427.2776
36,s31,15.1968,15.3303,15.3788,15.0268,9621789.0,146411261.5602
36,s32,8.5937,8.448,8.5937,8.3631,7971276.0,67711976.2284
36,s33,13.4975,13.6067,13.983,13.3639,57247828.0,780378406.7982
36,s34,4.1755,4.1997,4.2726,4.1391,134335213.0,566114229.8364
36,s35,45.4689,44.9592,45.4932,44.6921,4528107.0,204553566.9744
36,s36,33.5252,34.4598,34.5933,33.3674,7296956.0,246575302.3398
36,s37,36.9723,37.7492,37.9677,36.7174,2335277.0,87202814.916
36,s38,4.7217,4.6974,4.746,4.6853,12206876.0,57544547.7558
36,s39,5.2679,5.013,5.4257,5.0009,20892615.0,109502857.758
36,s40,12.5386,12.5992,12.6478,12.4414,4965198.0,62382664.7346
36,s41,5.1951,5.1951,5.2436,5.1465,26438938.0,137318564.3802
36,s42,8.096,8.1931,8.1931,8.0596,7567745.0,61474595.4648
36,s43,11.1305,11.1912,11.3126,11.0092,9052185.0,100788247.14
36,s44,38.2468,37.1423,38.6353,37.0452,20874966.0,790839849.1896
36,s45,10.1959,10.3659,10.3659,10.1838,4421525.0,45186706.7274
36,s46,56.9515,60.0467,60.0467,56.8423,5718981.0,329150473.197
36,s47,26.5094,27.1527,27.2619,26.4973,9197126.0,245138492.0796
36,s48,10.7179,10.5965,10.9363,10.463,11804745.0,126641410.308
36,s49,20.9623,21.2658,21.2658,20.9381,7703402.0,162014734.602
36,s50,9.322,9.4555,9.4555,9.3098,4048561.0,37998987.3228
36,s51,5.1708,5.1951,5.2436,5.1465,25814979.0,133917958.0242
36,s52,9.2006,9.2734,9.322,9.1885,8904751.0,82303231.10520001
36,s53,10.0017,10.1231,10.3901,9.941,18208427.0,185562773.8314
37,s0,28.0995,27.7717,28.1116,27.3591,23099987.0,640022937.8802
37,s1,19.9063,19.7485,20.0641,19.7121,2960831.0,58813499.186400004
37,s2,10.4508,10.293,10.5358,10.293,12162478.0,126711961.2192
37,s3,10.1959,10.2323,10.2566,10.0381,17145691.0,173387578.1442
37,s4,5.1101,5.098,5.1708,5.0373,21055284.0,107332800.6282
37,s5,16.9082,16.6776,16.9932,16.6291,6310705.0,106520202.7974
37,s6,3.5079,3.4108,3.52,3.3744,91949105.0,318748906.3458
37,s7,24.8829,24.9921,25.1378,24.7251,4766439.0,118675654.8138
37,s8,9.7104,9.6012,9.7104,9.4555,21609300.0,206561778.4398
37,s9,2.3426,2.3062,2.3426,2.2819,46633522.0,107932537.9944
37,s10,13.7402,13.3639,13.7402,13.3154,14879043.0,201898400.109
37,s11,15.743,15.5002,15.7673,15.3667,4501314.0,69979639.8714
37,s12,6.0811,5.984,6.0811,5.9355,22229386.0,134038295.37
37,s13,17.1874,16.8961,17.2238,16.7262,4951761.0,84037097.067
37,s14,9.5769,9.3827,9.7104,9.3827,15202848.0,145616886.5088
37,s15,27.2498,27.1527,27.3712,26.9585,5972300.0,162244906.2822
37,s16,9.9532,9.7832,9.9653,9.7347,15656962.0,154950433.1676
37,s17,7.4163,7.2585,7.4285,7.2585,34352880.0,253387533.9282
37,s18,35.2609,34.5326,35.273,34.4719,3635131.0,127039829.2338
37,s19,8.2538,8.1689,8.3145,8.0839,29465294.0,242152784.412
37,s20,8.8001,8.6423,8.8001,8.6423,6974579.0,60868806.091800004
37,s21,27.3833,27.1891,27.4076,27.1042,6587900.0,179548474.8204
37,s22,19.0931,19.0809,19.1538,18.8989,5077016.0,96591520.2882
37,s23,9.4434,9.3341,9.4798,9.2856,20280020.0,190675345.5558
37,s24,22.8437,21.9091,23.1229,21.8727,7084876.0,158974873.2474
37,s25,12.8177,12.6842,12.8177,12.6114,5344533.0,68056039.9764
37,s26,19.9549,19.3601,19.967,19.3601,61621849.0,1215581563.4466
37,s27,17.3938,17.3331,17.3938,17.1995,3971661.0,68750278.9554
37,s28,183.7086,182.8347,187.4107,182.5919,7601461.0,1412157484.542
37,s29,41.5727,41.1114,41.5969,41.1114,9494241.0,392486582.6868
37,s30,32.4934,32.4206,32.8333,32.0079,2880509.0,93076405.254
37,s31,15.6944,15.1725,15.9251,14.9176,21806461.0,336809591.2524
37,s32,8.5937,8.5937,8.6544,8.4845,5709687.0,48914369.065799996
37,s33,13.8737,13.4853,13.9101,13.4004,44030790.0,605145812.5986
37,s34,4.224,4.1633,4.2362,4.1391,65476538.0,274587149.3316
37,s35,45.4811,45.4204,45.4932,44.9956,2674370.0,121183808.6508
37,s36,33.7315,33.4402,33.7558,33.1732,5846805.0,195652197.447
37,s37,37.737,36.9602,37.737,36.8752,1700977.0,63747627.7452
37,s38,4.7095,4.7338,4.7702,4.6367,14641869.0,68600482.6836
37,s39,5.2558,5.2436,5.3043,5.2072,12811912.0,67202657.2518
37,s40,12.49,12.5507,12.5507,12.3443,3118192.0,38752300.734
37,s41,5.28,5.2072,5.28,5.1586,33779299.0,176645584.8486
37,s42,8.5694,8.0475,8.6787,7.9868,25575506.0,214430378.9544
37,s43,11.4947,11.1912,11.6403,11.167,21539995.0,246949254.699
37,s44,38.3682,38.1497,38.5746,37.6278,14730735.0,560652275.4924
37,s45,10.3901,10.1959,10.3901,10.1959,6496693.0,67122496.686
37,s46,58.2381,56.7816,58.2624,56.4903,3523481.0,203535035.8356
37,s47,26.8007,26.5458,26.825,26.5337,5050074.0,134711494.3398
37,s48,10.7664,10.7179,10.9363,10.6086,13037432.0,140554369.4688
37,s49,21.5207,21.0837,21.545,20.9381,13498688.0,286689848.3862
37,s50,9.3948,9.322,9.4191,9.2856,5123156.0,47989915.9236
37,s51,5.1829,5.1586,5.1829,5.0615,28125612.0,143959946.3358
37,s52,9.3705,9.1885,9.3948,9.1399,12003917.0,111945514.947
37,s53,10.0503,10.0017,10.1231,9.8803,11939285.0,119326845.162
38,s0,28.7306,28.1116,29.0705,28.0024,36552193.0,1048420072.8708
38,s1,20.0763,19.9913,20.4525,19.7849,3962200.0,79785342.5922
38,s2,10.997,10.73,11.4219,10.73,37206959.0,413281472.2596
38,s3,10.1959,10.2081,10.2202,10.0867,14841362.0,150733188.2406
38,s4,5.1101,5.1222,5.1708,5.0858,23160284.0,118821603.3396
38,s5,16.6776,16.9325,16.9325,16.6655,6060211.0,101439353.736
38,s6,3.4836,3.4715,3.52,3.4472,80447839.0,280086180.4104
38,s7,24.7494,24.8465,25.065,24.6887,4300809.0,106838776.7454
38,s8,9.6497,9.674,9.759,9.589,24687466.0,238520588.6574
38,s9,2.3669,2.3426,2.3669,2.3305,54618400.0,128488681.6038
38,s10,14.0437,13.7766,14.2864,13.7524,28813548.0,403266896.4072
38,s11,15.8158,15.7673,15.8886,15.658,5447247.0,86139623.22
38,s12,6.069,6.0933,6.0933,6.0204,19889280.0,120402727.137
38,s13,17.0418,17.2117,17.3088,16.9568,3946736.0,67374656.3532
38,s14,9.5041,9.4919,9.5526,9.4312,11547374.0,109400425.176
38,s15,27.0192,27.2255,27.2741,26.6186,6333177.0,171100309.2036
38,s16,9.9046,9.9532,10.0503,9.8682,11379020.0,113142860.6742
38,s17,7.392,7.392,7.4406,7.3314,31784049.0,234398210.697
38,s18,35.6857,35.2609,35.7828,35.2488,4670718.0,166351356.759
38,s19,8.2296,8.2781,8.3145,8.181,17770729.0,146157377.0832
38,s20,8.7394,8.8486,8.8607,8.7272,14738157.0,129261966.8802
38,s21,27.3591,27.3348,27.5168,27.1891,9237296.0,252919697.841
38,s22,18.9353,19.0931,19.1538,18.8139,7451947.0,141051009.0906
38,s23,9.4919,9.407,9.589,9.3948,23833538.0,226848653.871
38,s24,23.1472,22.6981,23.3899,22.6616,6985614.0,160344086.9856
38,s25,12.9391,12.8299,12.9998,12.8177,8083367.0,104448690.4482
38,s26,20.4404,20.0034,20.7803,19.8335,107427966.0,2181307846.8552
38,s27,17.3088,17.3938,17.4423,17.2966,4403073.0,76421998.6824
38,s28,189.8019,185.9177,193.4797,185.8206,7732384.0,1478000921.271
38,s29,41.5241,41.6455,41.9853,41.4998,10419450.0,434676066.426
38,s30,32.6755,32.4934,33.0761,32.105,1534815.0,50388890.8782
38,s31,15.7187,15.6216,15.8765,15.4638,17213967.0,270078398.1966
38,s32,8.5816,8.5452,8.6665,8.5452,6747142.0,58063910.9274
38,s33,13.7038,13.8616,13.9951,13.5339,34965901.0,479458695.492
38,s34,4.6489,4.224,4.6489,4.2119,190785001.0,862858572.3156
38,s35,45.2019,45.4811,45.6267,45.1412,3933026.0,178424558.046
38,s36,33.8529,33.6344,34.217,33.4523,5155911.0,174652297.0542
38,s37,38.0648,37.7492,38.4046,37.7492,2542681.0,96824747.103
38,s38,4.7338,4.6853,4.746,4.6853,15608261.0,73695246.7482
38,s39,5.2436,5.2558,5.4257,5.2315,15022732.0,79725941.6478
38,s40,12.5143,12.49,12.6478,12.4657,3600882.0,45104867.4762
38,s41,5.2922,5.2558,5.3164,5.2315,30604047.0,161457906.2796
38,s42,8.4602,8.5694,8.5694,8.448,11647027.0,98823748.254
38,s43,11.8831,11.5068,12.0409,11.3612,19228330.0,225967045.4412
38,s44,39.3393,38.8173,40.6744,38.3925,28571909.0,1135158131.0496001
38,s45,10.4387,10.3901,10.463,10.3294,7390031.0,76995760.7286
38,s46,59.6583,58.5658,59.9253,58.3959,4269664.0,253074375.9558
38,s47,27.1648,26.825,27.2255,26.8007,8749111.0,236842760.2002
38,s48,11.4704,10.8514,11.4825,10.8028,23111474.0,260319777.564
38,s49,21.5085,21.5085,21.7513,21.2658,13156211.0,283103406.8226
38,s50,9.4191,9.407,9.4555,9.3584,5103841.0,48021582.7518
38,s51,5.1829,5.1829,5.2072,5.1101,26194259.0,135032668.2474
38,s52,9.3705,9.3584,9.4312,9.2856,11716365.0,109660529.1642
38,s53,10.0867,10.0745,10.1716,9.9774,10281427.0,103566631.6986
39,s0,28.852,29.0584,29.2162,28.6821,27864685.0,805769240.829
39,s1,20.8774,20.2705,20.9016,20.0763,7368265.0,152274425.3562
39,s2,11.2398,11.1184,11.2519,10.997,30013493.0,335581015.665
39,s3,10.3416,10.2202,10.3901,10.1838,22074049.0,227265914.6142
